Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
DRR527818,2024-01-29 12:21:21,2024-01-29 12:23:22,76643,45752735,76643,596,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/DRR000/527/DRR527818/DRR527818.lite.1,DRX511696,POME-GF,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011100,PRJDB17123,,1070885,DRS361759,SAMD00664577,simple,1759406,microbial fuel cell metagenome,SAMD00664577,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017823,,public,FAFA023C344D5766F05312636F4E4FFB,2419B0604F5D923E072008F430EE9EB9
DRR530123,2024-02-09 12:55:49,2024-02-09 12:50:06,68511,40846266,68511,596,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/530/DRR530123/DRR530123.lite.1,DRX513996,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011154,PRJDB17508,,1073757,DRS364183,SAMD00738023,simple,1759406,microbial fuel cell metagenome,SAMD00738023,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017943,,public,1E4D1591871D55E1812DEACD7FE32E5A,5B98004E097270A461C1DB53A89B31BB
DRR530124,2024-02-09 12:55:49,2024-02-09 12:50:05,63573,37917664,63573,596,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/530/DRR530124/DRR530124.lite.1,DRX513997,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011154,PRJDB17508,,1073757,DRS364184,SAMD00738024,simple,1759406,microbial fuel cell metagenome,SAMD00738024,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017943,,public,82EC12EEF222CB1A0EBB1770BE91586B,19C7BF5947354B72F3F5954869E7D74C
DRR530125,2024-02-09 12:55:49,2024-02-09 12:49:46,68900,41059534,68900,595,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/530/DRR530125/DRR530125.lite.1,DRX513998,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011154,PRJDB17508,,1073757,DRS364185,SAMD00738025,simple,1759406,microbial fuel cell metagenome,SAMD00738025,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017943,,public,9A46ED8514FD880D2FCAC046FA40E2E6,BDE556612A8039F2C0F49A1010FBEA19
DRR530126,2024-02-09 12:55:49,2024-02-09 12:49:50,65484,39001718,65484,595,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/530/DRR530126/DRR530126.lite.1,DRX513999,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011154,PRJDB17508,,1073757,DRS364186,SAMD00738026,simple,1759406,microbial fuel cell metagenome,SAMD00738026,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017943,,public,3C9D456B0B094EB75DBD53D0E6560960,65757FFD9DC6F57A5B8768AC722FE012
DRR530127,2024-02-09 12:55:49,2024-02-09 12:49:47,69141,41200452,69141,595,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/530/DRR530127/DRR530127.lite.1,DRX514000,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011154,PRJDB17508,,1073757,DRS364187,SAMD00738027,simple,1759406,microbial fuel cell metagenome,SAMD00738027,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017943,,public,C9FE8B9075781ECB77A767C36B5ADE3B,5489C307F3E700A1CC191B3E53B40A5A
DRR530128,2024-02-09 12:55:49,2024-02-09 12:49:48,71236,42459703,71236,596,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/530/DRR530128/DRR530128.lite.1,DRX514001,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP011154,PRJDB17508,,1073757,DRS364188,SAMD00738028,simple,1759406,microbial fuel cell metagenome,SAMD00738028,,,,,,,no,,,,,NAGOYA INSTITUTE OF TECHNOLOGY,DRA017943,,public,B3606813D8B941AE821BBA49171AE61F,90ADCA8600ED86D66E9F72AF95047BB7
ERR11855905,2024-02-09 02:03:50,2024-02-09 03:48:15,120330,72314305,120330,600,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855905/ERR11855905.lite.1,ERX11253983,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256821,SAMEA114267761,simple,1759406,microbial fuel cell metagenome,SAMEA114267761,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,151EE9D00AE52CD7AC6DF37318FE7C4C,797FA3F8E724902C64CBB2FF80E54C44
ERR11855906,2024-02-09 02:03:50,2024-02-09 03:48:28,39984,24027505,39984,600,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855906/ERR11855906.lite.1,ERX11253984,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256822,SAMEA114267762,simple,1759406,microbial fuel cell metagenome,SAMEA114267762,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,EB3F9B9FF4752505A2EAE3919D828D95,618A9CB7AE75450F182F09ADA82F7776
ERR11855907,2024-02-09 02:03:50,2024-02-09 03:48:09,90041,54093683,90041,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855907/ERR11855907.lite.1,ERX11253985,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256823,SAMEA114267763,simple,1759406,microbial fuel cell metagenome,SAMEA114267763,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,50E052A43F59AB1BADE51D4A76B54A03,60E89F91DF5D7FD10ACAE238B82E6EB2
ERR11855908,2024-02-09 02:03:50,2024-02-09 03:47:57,66539,39989462,66539,600,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855908/ERR11855908.lite.1,ERX11253986,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256824,SAMEA114267764,simple,1759406,microbial fuel cell metagenome,SAMEA114267764,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,72EBC58DB226BD973A4FED4CC9FC4B33,A9202ACE7E477C68B9DD5953F7E00ED3
ERR11855909,2024-02-09 02:03:50,2024-02-09 03:48:01,82528,49611686,82528,601,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855909/ERR11855909.lite.1,ERX11253987,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256825,SAMEA114267765,simple,1759406,microbial fuel cell metagenome,SAMEA114267765,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,9A628D56617C69F1985B625689C70E91,77FB78829E1FFEAAC5591531B4CD9607
ERR11855910,2024-02-09 02:03:50,2024-02-09 03:48:08,98120,58950503,98120,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855910/ERR11855910.lite.1,ERX11253988,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256826,SAMEA114267766,simple,1759406,microbial fuel cell metagenome,SAMEA114267766,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,806C229BD255E8DF76898B36AE174667,7CD348AB16E86228FB494BB165B903BE
ERR11855911,2024-02-09 02:03:50,2024-02-09 03:47:51,122507,73623904,122507,600,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855911/ERR11855911.lite.1,ERX11253989,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256827,SAMEA114267767,simple,1759406,microbial fuel cell metagenome,SAMEA114267767,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,36BDC8180FB59A1587F4C5BD987B92C8,0B83D4DDD93CAB442EC95375C7C331F1
ERR11855912,2024-02-09 02:03:50,2024-02-09 03:48:27,781540,469685400,781540,600,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855912/ERR11855912.lite.1,ERX11253990,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256828,SAMEA114267768,simple,1759406,microbial fuel cell metagenome,SAMEA114267768,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,4185C915C63B143D539D57C64802688B,FF8EE937895106205F22E43CFEE2301B
ERR11855913,2024-02-09 02:03:50,2024-02-09 03:46:31,123413,74151100,123413,600,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855913/ERR11855913.lite.1,ERX11253991,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256829,SAMEA114267769,simple,1759406,microbial fuel cell metagenome,SAMEA114267769,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,B87B8A031A74E80A2695E78A47328AE2,70A4385CA602864D2DFC6FF4729A0FFA
ERR11855914,2024-02-09 02:03:50,2024-02-09 03:47:27,115818,69588009,115818,600,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855914/ERR11855914.lite.1,ERX11253992,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256830,SAMEA114267770,simple,1759406,microbial fuel cell metagenome,SAMEA114267770,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,59D79CB9FA44706D61A1AF4DF877DDC7,FF7D4F3E061E18E99803BF47D294B9A9
ERR11855915,2024-02-09 02:03:50,2024-02-09 03:46:48,131725,79136241,131725,600,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855915/ERR11855915.lite.1,ERX11253993,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256831,SAMEA114267771,simple,1759406,microbial fuel cell metagenome,SAMEA114267771,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,77D469C082A0A8E57CC205185CB030B2,F20A9D4AF01B84453DCF8EA5618DCC8F
ERR11855918,2024-02-09 02:03:50,2024-02-09 03:46:38,123139,73986716,123139,600,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR011/11855/ERR11855918/ERR11855918.lite.1,ERX11253996,16S rRNA,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,ERP150095,PRJEB64920,,1074630,ERS16256834,SAMEA114267774,simple,1759406,microbial fuel cell metagenome,SAMEA114267774,,,,,,,no,,,,,HELMHOLTZ CENTRE FOR ENVIRONMENTAL RESEARCH GMBH -,ERA26866920,,public,33F8E19067F9EAD6FD544DF2201ECAD7,D3312D0BD8AA5A20BC98DF80D1CE71CC
SRR27374972,2023-12-28 16:31:38,2023-12-28 15:39:23,77558,46689916,77558,602,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27374/SRR27374972/SRR27374972.lite.1,SRX23051349,DJ_1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP480507,PRJNA1058124,,1058124,SRS20011881,SAMN39165922,simple,1759406,microbial fuel cell metagenome,CF_MFC,,,,,,,no,,,,,DONGHUA UNIVERSITY,SRA1776877,,public,60DD3FDFF043B66BAD8FED66118F4851,077ACD2066DF5F23F1CD1FBB525A3C38
SRR27374971,2023-12-28 16:31:38,2023-12-28 15:39:26,71792,43218784,71792,602,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27374/SRR27374971/SRR27374971.lite.1,SRX23051350,DJ_2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP480507,PRJNA1058124,,1058124,SRS20011882,SAMN39165923,simple,1759406,microbial fuel cell metagenome,CNF_MFC,,,,,,,no,,,,,DONGHUA UNIVERSITY,SRA1776877,,public,76364F87B8EA6AC399F90C500C9269C2,BB1C025A9B7871CD1DFC8621526FB5C6
SRR27728383,2024-01-25 18:25:56,2024-01-25 17:45:55,88901,53518402,88901,602,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728383/SRR27728383.lite.1,SRX23394250,Control_EE_16S_run1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255168,SAMN39555880,simple,1759406,microbial fuel cell metagenome,ControlEE1.N2230.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,DF0C1FDBB9D6E54BB638F9E046FA4DD1,FDDC632BEDCD5DFA8A91E61025265C93
SRR27728382,2024-01-25 18:25:56,2024-01-25 17:45:49,84469,50850338,84469,602,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728382/SRR27728382.lite.1,SRX23394251,Control_EE_16S_run2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255169,SAMN39555881,simple,1759406,microbial fuel cell metagenome,ControlEE2.N2231.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,9117188A966F3C4B90FFE57B9D06C420,68237C6E8F484AEBA8B980FFFCA8442A
SRR27728377,2024-01-25 18:25:56,2024-01-25 17:46:06,98899,59537198,98899,602,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728377/SRR27728377.lite.1,SRX23394255,Control_H2_16S_run1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255174,SAMN39555882,simple,1759406,microbial fuel cell metagenome,ControlH21.N2224.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,20316A60829B427884F74C19B5834642,FC27173B977DE6A680B8C54A30C1077F
SRR27728381,2024-01-25 18:25:56,2024-01-25 17:46:10,115774,69695948,115774,602,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728381/SRR27728381.lite.1,SRX23394256,Control_H2_16S_run2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255173,SAMN39555883,simple,1759406,microbial fuel cell metagenome,ControlH22.N2225.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,C79DFD982BCDB7E8E4520500113BF8F8,56DB01FE6C8C4E4D6A27976BCBA3ACAC
SRR27374968,2023-12-28 16:31:38,2023-12-28 15:39:21,79879,48087158,79879,602,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27374/SRR27374968/SRR27374968.lite.1,SRX23051353,DJ_5,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP480507,PRJNA1058124,,1058124,SRS20011885,SAMN39165926,simple,1759406,microbial fuel cell metagenome,Inoculum,,,,,,,no,,,,,DONGHUA UNIVERSITY,SRA1776877,,public,47002C22634013F40AA138DDBC4CE3A8,1E356556C9E8B3D8087BEB9E414F6FBC
SRR27728376,2024-01-25 18:25:56,2024-01-25 17:46:07,136091,81926782,136091,602,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728376/SRR27728376.lite.1,SRX23394257,Inoculum_Inoculum_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255175,SAMN39555884,simple,1759406,microbial fuel cell metagenome,Inoculum.N2223.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,FC0CC0E78EF264072AA4613FEDB0ED7B,1235ADB1A39758182BC79D30575B6DCD
SRR27374970,2023-12-28 16:31:38,2023-12-28 15:39:57,79858,48074516,79858,602,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27374/SRR27374970/SRR27374970.lite.1,SRX23051351,DJ_3,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP480507,PRJNA1058124,,1058124,SRS20011883,SAMN39165924,simple,1759406,microbial fuel cell metagenome,MnCoCNF_MFC,,,,,,,no,,,,,DONGHUA UNIVERSITY,SRA1776877,,public,8EDCC73D0116EB9D60DE980C47A55C3F,37FDB3A44C01C718F5F78BE6E4CE314F
SRR27374969,2023-12-28 16:31:38,2023-12-28 15:40:19,79098,47616996,79098,602,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27374/SRR27374969/SRR27374969.lite.1,SRX23051352,DJ_4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP480507,PRJNA1058124,,1058124,SRS20011884,SAMN39165925,simple,1759406,microbial fuel cell metagenome,MnCoPy_MFC,,,,,,,no,,,,,DONGHUA UNIVERSITY,SRA1776877,,public,E9E5DDF86312BA06FAB52B69A13BCB88,F76D5F2F0820CFBEF610BA5CA0A8252E
SRR27728375,2024-01-25 18:25:56,2024-01-25 17:46:09,115429,69488258,115429,602,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728375/SRR27728375.lite.1,SRX23394258,OFMSW_EE_16S_run1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255176,SAMN39555885,simple,1759406,microbial fuel cell metagenome,OFMSWEE1.N2234.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,D80F3C0D7B5F014BDF24510D6321FF6D,629205886051DF12D32CB4B058C036D4
SRR27728373,2024-01-25 18:25:56,2024-01-25 17:45:48,92708,55810216,92708,602,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728373/SRR27728373.lite.1,SRX23394259,OFMSW_EE_16S_run2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255177,SAMN39555886,simple,1759406,microbial fuel cell metagenome,OFMSWEE2.N2235.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,A4B5C7E516AA98B2926B0760B3B7206F,81C3D6413C7E570760822BD2FCBD6BAB
SRR27728372,2024-01-25 18:25:56,2024-01-25 17:45:24,94855,57102710,94855,602,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728372/SRR27728372.lite.1,SRX23394260,OFMSW_H2_16S_run1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255178,SAMN39555887,simple,1759406,microbial fuel cell metagenome,OFMSWH21.N2228.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,785957E051E8CA31B279F15A7FA0A16A,44BE891B3E552391DED2683C26174865
SRR27728374,2024-01-25 18:25:56,2024-01-25 17:46:02,99056,59631712,99056,602,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR027/27728/SRR27728374/SRR27728374.lite.1,SRX23394261,OFMSW_H2_16S_run2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP485959,PRJNA1067882,,1067882,SRS20255179,SAMN39555888,simple,1759406,microbial fuel cell metagenome,OFMSWH22.N2229.16S,,,,,,,no,,,,,UNIVERSITY OF MILANO,SRA1791734,,public,57E2508DF9EF45F6FD2703CE21E3BDF7,4159E40BA34DF7194C966883BE02BAF8
DRR463193,2023-12-04 09:42:55,2023-12-04 09:50:50,31083,18664564,31083,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/DRR000/463/DRR463193/DRR463193.lite.1,DRX447451,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010828,PRJDB15780,,962328,DRS342833,SAMD00599951,simple,1759406,microbial fuel cell metagenome,SAMD00599951,,,,,,,no,,,,,TOKYO_PHARM,DRA016225,,public,25CC77C122C361C2E0DCF4537DD98827,5F0AC3232595A140571637300F4E97C9
DRR463194,2023-12-04 09:42:55,2023-12-04 09:50:50,29789,17886372,29789,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/DRR000/463/DRR463194/DRR463194.lite.1,DRX447452,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010828,PRJDB15780,,962328,DRS342834,SAMD00599952,simple,1759406,microbial fuel cell metagenome,SAMD00599952,,,,,,,no,,,,,TOKYO_PHARM,DRA016225,,public,C4B0C18FB03483AD0E6AA3F5DD8E4518,E46D43DEACF2CEF1EB9DC8B91845D779
DRR514875,2023-12-05 13:41:41,2023-12-05 13:52:48,53449,32145855,53449,601,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/514/DRR514875/DRR514875.lite.1,DRX498761,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010844,PRJDB17070,,1047803,DRS344340,SAMD00659111,simple,1759406,microbial fuel cell metagenome,SAMD00659111,,,,,,,no,,,,,TOKYO_PHARM,DRA017483,,public,9B2522E25CD49FC6675EC86FE191A371,729533047F4CB2736971505204E0EAC9
DRR514876,2023-12-05 13:41:41,2023-12-05 13:53:07,54030,32492087,54030,601,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/514/DRR514876/DRR514876.lite.1,DRX498762,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010844,PRJDB17070,,1047803,DRS344341,SAMD00659112,simple,1759406,microbial fuel cell metagenome,SAMD00659112,,,,,,,no,,,,,TOKYO_PHARM,DRA017483,,public,8CF682A35D185AB0672DBDCB7BF7CD1C,90A00C4B990AE1DBCEDB779379D6B8DC
DRR514877,2023-12-05 13:41:41,2023-12-05 13:53:10,60941,36649835,60941,601,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/514/DRR514877/DRR514877.lite.1,DRX498763,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010844,PRJDB17070,,1047803,DRS344342,SAMD00659113,simple,1759406,microbial fuel cell metagenome,SAMD00659113,,,,,,,no,,,,,TOKYO_PHARM,DRA017483,,public,0750103ADA2F9647BDCD70A6F1094AC7,ACED233A4CF323808972D9DB74BBD17D
DRR514878,2023-12-05 13:41:41,2023-12-05 13:53:30,74696,44866554,74696,600,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/514/DRR514878/DRR514878.lite.1,DRX498764,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010844,PRJDB17070,,1047803,DRS344343,SAMD00659114,simple,1759406,microbial fuel cell metagenome,SAMD00659114,,,,,,,no,,,,,TOKYO_PHARM,DRA017483,,public,2DCD6EFBEDE39D9F7CD8DF2D386341D6,B4C1C6472C960795AE036AD4ACD291DF
DRR514879,2023-12-05 13:41:41,2023-12-05 13:53:47,52611,31495677,52611,598,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/514/DRR514879/DRR514879.lite.1,DRX498765,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010844,PRJDB17070,,1047803,DRS344344,SAMD00659115,simple,1759406,microbial fuel cell metagenome,SAMD00659115,,,,,,,no,,,,,TOKYO_PHARM,DRA017483,,public,78485B7AF24BB8D2815C8E6CC5EC24AB,5148EA62637881804B1E20FFB88B8AF9
DRR514880,2023-12-05 13:41:41,2023-12-05 13:53:05,68141,40917558,68141,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/514/DRR514880/DRR514880.lite.1,DRX498766,,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,DRP010844,PRJDB17070,,1047803,DRS344345,SAMD00659116,simple,1759406,microbial fuel cell metagenome,SAMD00659116,,,,,,,no,,,,,TOKYO_PHARM,DRA017483,,public,5BC26CDDA7654F3511AE59AE2A753253,C7EB6A90A83E0C52B2BAD004BC4FC73C
